@relation indianpine

@attribute coord_x numeric
@attribute coord_y numeric
@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric

@data
7,79,-21.070513,6.360751,0.363051,0.68774,1.18473,1.690268,1.23687,1.163741,0.12709
7,80,-20.953632,10.078347,-1.489759,1.163069,1.363832,2.39767,-1.11188,0.180104,1.338588
7,81,-21.517249,11.087271,-1.61629,1.888207,0.367175,2.010314,-0.621736,-0.359306,-0.324827
7,82,-21.696548,9.945125,-1.375996,1.222859,1.483181,2.139527,-0.820639,-0.242596,-0.104969
7,83,-21.592013,10.129699,-1.903137,1.769385,0.340634,2.057481,-0.77091,-0.340147,0.320784
7,84,-21.897475,10.406429,-1.281205,0.78201,1.254608,1.352572,-0.400729,-1.006329,-0.935295
7,85,-21.285894,10.025943,-1.588256,1.089036,1.481039,1.803014,0.263954,-0.247305,0.341228
7,86,-21.484876,9.301146,-1.499449,1.381058,1.401815,2.061648,0.668284,0.107531,1.214149
7,87,-20.799439,6.30462,-0.073897,-0.01116,1.238113,1.455889,0.986318,1.064496,0.098108
7,88,-19.005907,0.304644,0.834957,0.336117,0.179894,0.11481,1.121239,0.317655,1.061412
8,1,4.778097,-9.235008,1.024476,-0.275218,-0.09368,1.545337,0.510045,0.615909,1.039159
8,2,4.280216,-8.605961,0.896404,-0.793677,0.010632,1.220527,-1.096495,0.496823,1.056207
8,3,5.241806,-5.30045,0.448243,-0.754637,0.293908,1.443714,0.56048,0.709195,0.694287
8,4,5.140424,-5.316727,0.264744,-0.847252,0.465983,1.412505,0.29316,0.697727,0.038246
8,5,4.593652,-6.332243,0.490613,-0.903165,0.210567,1.362141,0.449084,0.389317,0.779847
8,6,5.921448,-3.502732,0.111212,-0.237393,0.947631,1.066612,0.411704,1.088622,0.469949
8,7,8.338891,1.310607,-0.153423,0.47224,1.394115,-0.179365,1.362419,0.480061,-0.79671
8,8,8.520224,3.23036,-1.599298,2.890426,0.150036,-0.018149,1.275931,-0.984824,0.497996
8,9,7.984387,1.719032,-0.375092,1.849071,1.249111,0.263031,0.969467,0.081373,0.185536
8,10,5.506991,-1.600345,0.659935,0.692843,1.09098,0.439116,1.205324,0.825155,-0.085712
8,18,11.954566,5.860375,-0.737424,3.054579,-2.762028,0.339148,1.420483,0.230671,0.552833
8,19,12.721245,5.322772,-1.024346,2.949872,-2.535001,0.141592,1.475837,0.268935,1.086002
8,20,13.604395,4.893483,-0.851606,3.772033,-1.221695,-0.29568,-1.896384,0.150752,0.90274
8,21,12.988701,4.110888,-1.733854,2.705902,0.230515,-0.648934,1.430915,-1.079204,-0.577534
8,22,12.028359,2.144486,-0.797215,2.844563,1.156182,-0.355237,-1.564692,-0.263906,0.845765
8,23,10.991747,1.789282,-1.043435,2.399841,1.237582,-0.463457,0.918887,-0.937202,-0.156399
8,24,11.170574,2.946084,-1.149712,2.533869,1.472785,-0.331471,1.364034,-0.623652,0.458721
8,25,9.956195,0.205786,0.250586,1.161795,1.543824,-0.871065,1.153626,0.754985,-0.47313
8,26,10.028967,0.683845,0.683874,1.215872,1.354786,-0.367314,-0.107965,1.304564,-0.587009
8,27,10.866501,2.730405,-1.120091,2.487158,1.38388,-0.183373,0.839715,-0.467369,0.802056
8,33,4.888987,0.654039,0.461196,1.252331,0.867687,-1.528882,1.119336,0.359231,-0.587334
8,34,8.574763,7.834265,6.987603,-2.51614,-0.044269,1.851187,1.267997,-1.631423,-0.306707
8,35,10.129462,8.057764,6.81866,-1.756783,-1.161477,2.481222,-1.765486,-1.522036,0.61854
8,36,9.698197,5.887694,0.499713,-1.359716,-3.280292,2.364363,0.929884,1.191111,0.554763
8,37,7.881137,2.800969,-3.197523,-0.689565,-0.067055,1.117097,-0.218506,-1.00895,0.899298
8,38,2.208792,-3.788587,-0.770056,-2.206831,0.91428,0.633329,0.11039,0.624789,-0.014964
8,39,-0.370173,-6.484556,-0.564391,-2.328167,0.215818,0.446596,0.418401,0.132759,-0.511212
8,40,-1.524264,-8.4022,-0.162148,-2.051569,-0.109209,1.148601,0.273078,0.436667,0.692004
8,41,3.44522,-2.160142,-0.719771,-1.812707,1.271452,-0.046427,-0.675184,1.146636,-0.423337
8,42,11.745904,10.11342,6.771616,-1.852733,2.147687,0.950571,-1.741387,-1.053688,0.860481
8,43,8.690179,7.46731,7.441086,-1.05434,0.101459,0.428256,-1.213932,-1.243577,-1.03772
8,44,6.422952,7.442957,3.225656,0.338838,-3.151863,0.346652,1.658135,2.36937,0.735108
8,45,10.245272,11.513082,6.504192,-0.600711,3.867945,-0.133411,1.028826,-1.437121,0.541665
8,46,9.102824,10.491386,7.309588,-1.414341,0.426095,0.929836,0.973294,-1.069411,0.6144
8,47,11.103583,11.663427,6.97123,-0.247361,3.679319,0.112169,-1.484407,-1.187547,1.053542
8,48,10.808882,11.437404,6.28789,-1.53547,3.761586,0.621138,1.273553,-1.60659,0.447277
8,49,8.19498,10.196358,6.775596,-1.61567,2.103731,1.171229,0.754959,-1.204483,1.253353
8,50,-1.870197,5.843091,5.419866,-3.604642,-1.748539,-1.738657,1.277226,-2.234709,-0.221698
8,52,9.71354,-0.556714,0.372592,0.728356,1.532375,0.523711,0.819875,1.47628,-0.689521
8,53,9.539206,-1.042224,0.304484,0.56154,1.489817,0.515498,1.195407,1.34115,-0.356249
8,54,9.442863,-1.410156,0.854297,1.46898,1.503022,0.464021,-1.85511,1.905081,-0.551389
8,55,10.679713,1.6055,-0.682005,3.192015,1.269769,-0.25234,-1.379642,-0.251163,-0.742134
8,56,11.679335,5.626574,-0.379149,3.792564,-2.652165,0.362184,-1.237605,0.496769,-0.024253
8,57,12.878804,7.245323,0.803954,2.13693,-2.958042,0.953674,1.785956,1.090539,-0.4693
8,58,12.137358,2.952237,-1.238393,2.496198,1.418346,0.627027,1.301313,-0.689218,-0.10493
8,60,5.702609,-4.759834,1.153695,1.03431,0.876587,1.405641,0.925257,0.812554,-0.262466
8,61,4.985104,-4.959031,1.115285,0.7357,0.756287,1.398086,0.817341,0.61846,-0.786069
8,62,5.295852,-4.513883,1.44097,1.25698,0.618864,0.977653,0.833065,0.649034,-0.653468
8,63,5.294071,-4.358045,1.147655,1.10613,0.930172,0.98289,1.278922,0.721143,-0.186057
8,64,6.26013,-4.279926,1.664408,2.080559,0.813647,0.793106,1.052786,0.788791,-0.502014
8,65,6.028567,-4.548071,1.93898,2.420857,0.519177,0.703042,1.353844,0.933438,0.852481
8,66,12.922485,8.088067,3.452624,1.972498,-3.405167,1.394893,1.392835,1.281804,-0.195871
8,67,14.92587,10.80756,7.878479,-0.078177,0.692677,1.861531,1.265684,-0.575876,0.50246
8,68,14.690679,10.777304,7.248705,-0.374348,2.221879,1.264726,0.971012,-1.220804,0.607613
8,69,12.569421,6.056094,0.481154,3.143839,-2.954627,1.214214,-1.326564,0.218445,-0.647937
8,70,6.050282,-5.722805,1.632029,1.493082,0.383179,1.923062,1.165689,0.594995,0.325765
8,71,4.855376,-6.412024,1.887236,2.109078,0.260751,1.163486,-1.50742,0.602179,-0.997528
8,74,-21.631366,8.246358,-1.089778,1.682672,1.100517,1.955145,0.314524,-0.143814,0.647103
8,75,-21.696072,8.105729,0.176093,0.31903,1.386038,1.540058,-0.407739,0.808304,-1.768962
8,76,-20.279012,3.196561,0.925902,0.512598,0.558135,0.909781,1.402908,0.016985,-0.68544
8,77,-19.866583,1.594753,1.131472,0.885418,0.387428,0.936094,-0.264267,0.421609,0.79271
8,78,-20.727428,3.920641,1.114346,0.862522,0.582555,0.927049,0.966506,0.101434,0.034453
8,79,-20.474096,4.794401,0.574549,0.811458,1.054443,1.429072,1.094669,1.100503,0.373543
8,80,-20.658222,8.090113,-0.574669,0.629157,1.407715,1.403515,0.019038,0.61726,1.397465
8,81,-21.037188,10.129637,-1.190916,1.433976,1.392146,2.379248,0.015719,0.295158,2.153101
8,82,-21.614073,9.620946,-1.463558,1.097333,1.337965,2.263503,-0.869912,-0.205669,0.118867
8,83,-21.393402,10.186155,-1.527832,1.138572,1.498825,2.012545,-0.757955,-0.13853,-0.214383
8,84,-21.549244,11.441657,-1.713527,1.214245,0.108329,1.410351,-0.385838,-1.345619,-1.515629
8,85,-21.251932,9.695821,-1.452124,1.091874,1.467463,2.27044,-0.596187,0.154545,1.334121
8,86,-21.001859,8.05411,-1.18521,1.411468,1.062829,2.284614,0.647629,-0.241109,0.423794
8,87,-20.94647,5.896941,0.162554,0.400004,1.270699,1.574934,0.590828,1.112041,-0.553343
8,88,-19.299875,1.24713,1.004268,0.639434,0.338748,0.11934,-0.166088,0.355679,-0.069879
9,1,6.576915,-4.416866,0.64432,0.039668,0.89878,1.221282,0.832382,0.741427,-0.008464
9,2,5.528357,-5.087539,0.517863,-0.157703,0.77856,1.232797,0.481605,0.962621,0.309023
9,3,6.596575,-2.234948,0.204399,-0.062879,1.360905,0.88113,0.345904,1.26487,1.22035
9,4,5.827262,-3.016486,0.096268,-0.348215,1.113535,0.785221,1.173286,0.922173,-0.298387
9,5,5.407533,-4.704354,0.568937,-0.560874,0.523881,1.09186,-0.786003,0.397232,-0.319035
9,6,4.957904,-4.718526,0.346005,-0.701616,0.49161,1.150357,0.250302,0.870987,-0.021317
9,7,6.424215,-2.045457,0.189466,-0.133349,1.030357,0.575748,1.187204,1.088027,-0.176928
9,8,7.561799,1.732066,-1.107074,1.857581,1.050092,0.541867,0.57157,-0.972571,0.565632
9,9,6.855546,0.123259,0.321401,0.706487,1.114034,0.220667,1.411603,0.328334,0.059408
9,10,4.59606,-1.471037,0.389788,0.826916,0.889886,0.312934,0.856523,0.190373,0.12319
9,18,13.262129,8.085587,1.501355,2.423983,-3.719798,0.501437,1.26624,0.601554,-0.609445
9,19,13.196809,6.815915,0.102999,2.369808,-3.294583,0.677447,1.729821,-0.178254,-0.633659
9,20,13.648828,5.071453,-1.256471,3.558428,0.44918,-0.260515,0.803486,-0.208962,1.476818
9,21,13.131285,3.93835,-1.481658,2.99218,0.266378,-0.380908,1.242406,-0.914591,0.635703
9,22,12.004642,2.292884,-0.898266,2.669179,0.946579,-0.663629,1.163247,-0.597396,0.848116
9,23,11.292209,2.26226,-0.968945,2.686362,1.191599,-0.640537,0.82859,-0.764959,0.264807
9,24,11.100863,3.3989,-1.316977,3.447716,0.385628,-0.13427,-1.36049,-0.624783,0.314871
9,25,10.663455,1.343601,-0.882531,2.542619,1.428321,-0.460669,-0.171065,-0.388086,0.049713
9,26,10.489095,1.498124,-0.351263,2.006329,1.033193,-0.451251,0.902829,0.349461,1.215464
9,27,11.247817,2.497181,-1.097961,2.313982,1.21229,-0.239914,1.169562,-0.687233,0.577669
9,34,7.875609,6.466498,1.369682,-0.103522,-4.003943,1.261073,0.90532,-0.059422,-0.974131
9,35,9.174579,8.035464,6.739486,-2.497483,0.289793,2.49348,0.649359,-1.258422,0.113466
9,36,9.013395,3.621961,-2.354026,-0.352406,-2.885336,1.862404,0.42831,0.015616,0.914689
9,37,1.559717,-4.03807,-0.698063,-2.076333,0.869117,0.826834,-0.989525,0.871677,0.228864
9,38,-6.164958,-7.537422,-0.26578,-1.721237,0.241751,0.465668,0.764917,-0.344606,-0.755446
9,39,-6.595101,-8.449793,0.237049,-1.448725,0.009304,0.408952,0.528493,-0.182261,0.506988
9,40,-0.619145,-10.438083,0.092341,-1.95638,-0.459414,1.411382,-0.247922,0.305652,0.492034
9,41,5.507797,-1.099936,-1.670251,-1.459047,1.073664,0.069875,-0.837645,0.266022,-1.57625
9,42,11.001403,8.933961,7.05562,-1.793195,0.182591,1.222032,0.773646,-1.006834,0.327081
9,43,11.185263,9.110976,7.369098,-1.58264,0.264111,1.08396,-1.481051,-0.885815,-0.537061
9,44,11.541397,8.35117,7.520826,-1.432948,0.197174,1.353462,-2.632552,-0.853235,0.628594
9,45,11.812907,9.550186,7.517431,-1.180517,0.31882,1.016722,-1.561612,-0.864435,0.191081
9,46,12.178417,11.410044,6.573041,-1.150539,2.135059,0.722951,1.488151,-1.510894,-0.376154
9,47,12.907179,12.394128,6.754779,-0.161975,4.513316,0.606284,-1.280172,-0.908823,0.47967
9,48,12.923564,13.136108,4.977063,-1.10195,4.771687,0.651699,1.377986,-0.911453,0.167707
9,49,11.997421,12.808664,4.99615,-1.093059,5.80437,1.591291,0.518906,-0.839528,1.957076
9,50,3.396915,8.362985,4.753389,-4.27904,2.971724,-2.552279,1.022038,-2.10541,0.093271
9,52,7.174609,-5.241053,0.675792,-0.202406,0.538958,0.995036,0.678241,1.110151,0.369319
9,53,6.136862,-7.940664,1.002974,-0.387226,-0.018639,1.698194,0.202508,0.603444,0.789423
9,54,6.274884,-7.380607,1.019266,-0.352857,-0.039915,1.520597,0.581718,0.704859,0.704945
9,55,9.042582,-0.798313,0.55428,0.732276,1.34806,0.612834,1.343507,1.331672,0.025625
9,56,11.206558,4.400634,-1.4121,3.258591,0.334849,0.172431,0.970928,-0.982027,-0.148316
9,57,11.892272,5.911229,-0.633502,3.405772,-2.542022,0.502847,-1.089554,-0.046597,-2.122693
9,58,11.935588,2.569729,-0.769827,2.879248,1.311306,0.462333,-0.093345,-0.619981,-0.906116
9,60,5.922028,-4.156111,1.347864,1.71862,1.014328,0.790385,-1.254499,0.798328,-2.016157
9,61,5.621506,-4.68788,1.370046,1.057169,0.635442,1.203857,0.955824,0.575311,-1.411732
9,62,6.307378,-3.347629,1.83639,2.297486,0.772281,0.602609,-1.279213,0.967794,-1.682455
9,63,6.349861,-3.1993,1.194546,1.664668,0.973807,0.898949,1.420495,1.023455,-0.203933
9,64,6.691543,-2.972726,1.689199,2.425392,0.920767,0.029548,1.648257,0.938481,-0.952753
9,65,5.849665,-3.993404,1.708541,2.352523,0.706387,0.498212,1.266038,0.72941,-1.230523
9,66,13.734896,9.074165,3.679303,0.970413,-3.092387,1.197553,1.928216,2.038409,-1.266936
9,67,14.637495,10.614279,7.848063,-0.269372,0.680965,1.831127,1.095583,-0.786816,0.728506
9,68,14.745582,10.012268,7.838452,-0.521277,0.524731,1.850249,1.021914,-0.874098,0.400401
9,69,12.871543,6.482405,1.679464,3.17148,-3.695685,1.019403,-1.711521,0.440323,-0.513095
9,70,6.071092,-5.966561,1.634007,1.924017,0.651806,1.780289,-0.270097,1.340758,0.746434
9,71,5.149735,-6.922751,1.678384,1.213873,0.092085,1.88408,0.93085,0.460257,0.280162
9,74,-21.489556,8.417267,-0.994892,1.860429,1.268658,2.014876,-0.796286,-0.050431,0.471709
9,75,-21.577661,6.690837,0.25234,0.456895,1.393713,2.173381,-0.491596,0.997956,-0.456496
9,76,-18.935484,1.85482,0.794552,0.632434,0.441412,0.17273,1.419999,0.27066,0.215716
9,77,-18.696168,0.446892,1.000984,0.616442,0.340727,0.070113,0.405658,0.096117,-0.857146
9,78,-19.847015,2.24672,1.331771,1.002913,0.43346,0.23836,-0.039316,0.005974,-0.55077
9,79,-19.906282,3.503943,1.110261,0.84309,0.528488,0.373215,0.001434,0.211569,-0.930428
9,80,-20.607511,6.620301,-0.65022,0.942998,1.320567,1.303273,0.98825,0.518358,0.468534
9,81,-21.044659,9.910357,-1.472036,1.321606,1.325711,2.290061,0.425487,0.250192,2.02156
9,82,-21.891395,9.807484,-1.576596,1.12387,1.39838,2.111143,0.651371,-0.180284,0.57089
9,83,-21.178126,10.291864,-1.898341,1.497196,0.476157,2.335011,-1.142078,-0.230646,1.551355
9,84,-21.701675,11.264142,-2.284259,1.055482,0.445749,1.950151,0.82382,-0.706719,-0.829081
9,85,-21.193072,9.607567,-1.4252,1.247361,1.32096,1.957782,-0.473104,0.045801,0.541005
9,86,-20.829558,8.040212,-1.182571,1.427897,1.275651,1.983108,-0.975503,-0.249302,0.2651
9,87,-21.015649,6.054283,0.235802,0.615487,1.234496,1.863679,0.144454,1.223817,-0.618317
9,88,-19.207555,0.440089,1.222844,0.892191,0.091158,0.57853,1.403338,0.059969,-0.048599
10,1,6.649207,-5.191272,0.709372,-0.464516,0.610258,1.463101,0.091797,1.00715,1.37053
10,2,5.931794,-4.255079,0.483137,-0.267103,0.723189,1.157462,-0.623461,1.084305,-0.138538
10,3,6.593158,-1.814341,0.109054,0.160526,1.379023,0.767998,-1.722621,1.408328,-0.58748
10,4,6.263537,-1.848933,-0.169069,-0.373762,1.44409,0.747175,1.215244,1.097246,-0.774044
10,5,5.793076,-4.535081,0.418607,-0.475623,0.621647,1.729088,0.5928,1.068192,1.269735
10,6,4.670441,-4.996595,0.718345,0.002133,0.698217,0.920242,-1.913449,0.890764,-1.05615
10,7,5.99764,-2.431726,0.212985,0.127114,1.432827,0.750887,-0.115517,1.156252,-1.265879
10,8,7.685299,2.835611,-1.468393,2.451482,0.046552,-0.226519,0.66572,-1.362167,0.058385
10,9,7.275739,2.193285,-1.057874,2.317695,1.226581,-0.093979,0.798947,-0.731308,0.843611
10,18,14.035215,7.738727,0.764898,3.083861,-3.143441,0.426882,1.185671,1.144178,0.131907
10,19,13.704002,6.897192,-0.731972,3.268024,-2.67805,0.201801,1.088489,0.490605,0.398679
10,20,13.076303,5.458175,-0.53217,3.51715,-1.344417,-0.369866,-1.576023,0.079928,0.753843
10,21,12.822116,4.239865,-1.37252,3.227438,0.187079,-0.359893,1.391983,-0.886084,0.281495
10,22,11.718906,1.914067,-0.597686,2.767989,0.927399,-0.666288,0.66079,-0.590533,1.252536
10,23,11.35996,1.784124,-0.607228,3.000617,1.089113,-0.321989,0.746696,-0.329814,1.6073
10,24,10.771151,2.50094,-1.022481,2.253445,1.325243,-0.247325,0.849528,-0.82004,0.298724
10,25,11.61596,3.270452,-1.06883,2.599018,1.303349,-0.366515,1.154798,-0.30206,1.661985
10,26,10.414199,1.896879,-1.038145,2.155178,1.060153,-1.093218,0.893817,-1.130972,-0.833769
10,27,11.415414,2.289163,-1.35423,2.833953,-0.008616,-0.200344,0.597048,-1.038928,1.263731
10,31,5.649844,5.317136,-2.044037,0.801153,-2.774012,0.535363,0.953937,0.418764,1.325104
10,32,5.425528,6.52088,0.992413,-0.415807,-3.400476,0.25022,1.399721,1.018786,-0.79506
10,34,4.913106,-0.539443,0.227357,1.127574,0.983487,-1.885787,1.086441,0.809212,0.205142
10,35,7.781245,6.749016,1.154975,-1.693938,-3.007974,1.263098,0.746201,2.172465,-0.121992
10,36,7.839206,1.528718,-2.997679,-0.182757,0.095544,1.130654,-0.057859,-1.262174,0.312897
10,37,-1.316711,-7.134534,-0.256708,-2.151301,-0.048165,0.936688,0.139966,0.204082,0.668762
10,38,-9.630543,-7.564543,0.259871,-0.951092,0.18369,0.010209,0.255255,-0.075736,-0.052133
10,39,-7.339852,-9.26613,0.671913,-1.154922,-0.303381,0.60147,-0.042733,-0.190601,0.487446
10,40,-1.259884,-11.602648,0.607452,-1.654192,-0.572819,1.334073,-1.391748,0.178639,0.730038
10,41,0.912102,-8.309962,-0.150893,-2.745651,-0.276633,1.189894,-0.816107,-0.005274,-0.939413
10,42,6.981921,1.199409,-2.5846,-0.494355,0.95602,0.794414,-0.151533,-0.77796,1.085376
10,43,7.795827,3.775842,-2.654659,-0.282573,-1.598076,0.471593,0.52543,-0.535301,0.257174
10,44,7.414394,2.560566,-3.365233,-0.430289,0.205009,0.775719,-0.044342,-1.29889,0.106739
10,45,6.852834,2.006448,-3.107802,-0.044652,-0.065653,0.809004,0.028636,-1.192739,0.495718
10,46,9.78568,7.805373,2.522753,-1.194433,-3.316359,0.550288,1.341243,1.580299,-3.042101
10,47,12.069875,10.568925,7.241459,-0.848637,2.203022,0.777947,-1.910926,-1.010002,0.177432
10,48,12.700071,11.57536,6.395496,-0.959785,4.444654,0.607346,-0.304557,-1.312977,0.48277
10,49,12.951608,12.098557,6.478266,-0.642615,4.901938,0.93216,-0.2595,-0.625795,1.038096
10,50,4.529372,7.896367,5.819944,-3.64771,1.373182,-1.717221,0.6739,-1.76397,0.17962
10,52,5.630788,-7.622956,0.879158,-0.418354,0.066028,1.23135,0.039854,0.619879,0.390015
10,53,5.177125,-8.437809,1.17739,0.035313,0.07409,1.297809,-0.409802,0.664326,0.453047
10,54,6.393129,-5.12264,1.006885,0.443064,0.417046,0.93843,-0.723053,0.870834,0.615367
10,55,9.047838,-0.710823,0.879818,1.519782,1.661023,0.415015,0.283572,1.642595,0.35605
10,56,10.960973,3.585392,-0.991569,3.098154,1.517204,0.044524,1.30398,-0.50315,0.368405
10,57,11.418117,4.711506,-1.236831,3.435309,0.15227,0.378185,1.359916,-0.572086,0.531283
10,58,12.356855,2.650015,-0.197099,2.194335,1.568805,0.411683,1.138322,-0.16925,-1.302655
10,60,5.767328,-3.638182,0.846588,0.724155,1.004245,0.878492,1.493721,0.305026,-2.281699
10,61,5.225342,-4.178376,1.161111,0.844722,0.757875,1.324459,-0.319868,0.886883,-0.622507
10,62,6.052263,-3.430921,1.742927,2.024346,0.764124,0.448381,-1.355424,1.012449,-1.586996
10,63,6.246837,-3.084273,1.317806,1.762733,0.841698,0.455202,1.648421,0.795682,-1.257357
10,64,7.135151,-2.495292,1.993662,2.750926,0.84505,0.022126,-1.102403,1.206714,-1.167552
10,65,6.281688,-3.476499,1.70236,2.083438,0.648904,0.332211,0.954339,0.773643,-0.24777
10,66,13.045183,8.040724,1.260313,1.845396,-3.230406,1.243142,0.876592,0.44651,-0.626663
10,67,14.611856,10.460441,8.07398,-0.011068,0.443174,1.315658,-1.809087,-0.558,0.56284
10,68,14.358557,9.823207,7.780105,-0.360384,0.485041,1.35541,0.233418,-1.034097,-1.135088
10,69,13.111911,7.446249,1.03089,1.938691,-2.88207,1.157725,0.998357,1.842376,-0.340726
10,70,5.85618,-5.7182,1.587337,1.835143,0.404393,1.533644,0.966439,0.48178,-0.682567
10,71,4.496607,-7.321391,1.511218,1.005636,0.294428,1.891952,0.53209,0.168278,-0.136429
10,74,-21.834006,9.351615,-0.321242,1.281127,1.657769,2.327401,-0.293775,0.875707,1.311045
10,75,-21.561899,7.725475,0.148947,0.694439,1.472308,1.937816,0.44539,1.436117,0.044147
10,76,-19.005487,2.65319,0.732332,0.727337,0.597035,0.309556,0.955252,0.436996,0.095713
10,77,-18.80649,1.373065,0.588637,0.353626,0.570099,0.086963,1.447303,0.363023,0.00662
10,78,-20.12397,3.40701,1.100203,0.991384,0.561527,0.512611,-0.044206,0.314719,-0.27376
10,79,-19.810527,3.317847,1.084612,0.851401,0.697548,0.572488,1.055834,0.22551,-0.231627
10,80,-20.749848,6.894149,-0.020082,0.340326,1.444467,1.292492,0.149397,1.267845,-0.352914
10,81,-21.574341,11.317754,-1.422764,1.609048,0.144578,1.214762,-0.306233,-1.115859,-0.523294
10,82,-21.771983,10.703384,-1.098469,1.246169,1.16538,1.367916,-0.462988,-0.633771,-0.322241
10,83,-21.103061,10.244919,-1.966914,1.202728,0.15746,2.05635,-0.677427,-0.565161,0.787841
10,84,-21.223908,10.776175,-1.963532,1.419788,0.364256,2.101183,-0.918015,-0.395505,0.366974
10,85,-21.616708,9.648522,-1.533683,1.179401,1.470661,2.107408,-0.441496,-0.054423,0.701692
10,86,-20.762764,8.759993,-0.746764,0.731628,1.315757,2.137885,0.677204,0.886352,1.62875
10,87,-20.785905,6.475227,0.082718,0.25065,1.318952,1.330853,-0.434254,0.963464,-1.036437
10,88,-19.008168,1.237355,0.899629,0.385136,0.297663,0.257989,1.332501,0.174112,-0.045501
11,1,5.559235,-8.246886,1.139366,-0.066452,-0.136687,1.022395,-2.668262,0.889146,0.001144
11,2,5.286196,-7.323208,0.473364,-0.787684,0.06797,1.512123,-0.414687,0.456515,-0.562682
11,3,5.984211,-3.818024,0.292709,0.122827,1.089983,0.736672,-1.839368,1.27366,-0.495781
11,4,6.242948,-1.966132,0.250498,0.083707,1.288712,0.466293,-1.644769,1.444239,-0.799555
11,5,5.305414,-4.536781,0.768003,0.300453,0.638716,1.189246,-1.817023,1.291564,-0.268843
11,6,5.948888,-3.698642,0.61048,0.168853,0.759848,0.897231,0.880175,1.17102,0.620448
11,7,7.131361,-0.845876,0.283775,0.631054,1.496434,0.159994,1.395414,1.250222,-0.463173
11,8,8.343695,2.928648,-0.882362,2.717671,1.184648,0.392848,0.665456,-0.443974,1.382766
11,9,6.742748,2.179165,-1.193174,2.369174,1.150367,0.092591,0.973905,-0.816308,-0.373726
11,18,12.847377,5.1736,-1.061258,3.818065,0.44102,-0.541348,-1.790078,-0.354302,0.402798
11,19,12.888671,4.978415,-0.612939,3.519886,-1.148579,-0.232983,-1.281681,-0.128456,0.636128
11,20,11.667413,4.641018,-1.069181,3.870852,0.362589,-0.918774,-2.264624,-0.577993,-0.078234
11,21,12.249636,4.4349,-1.267976,3.468035,0.205913,-0.865016,1.389069,-0.874668,0.440597
11,22,11.548883,2.605879,-0.782159,2.592051,1.198173,-0.843885,1.19571,-0.727898,0.971374
11,23,11.586578,2.449008,-0.471708,3.542335,1.311408,-0.842862,-1.360306,-0.328841,0.468746
11,24,11.127789,2.379917,-1.566648,2.776218,0.065827,-0.292373,0.73171,-0.92154,1.168043
11,25,11.745613,3.747815,-1.623212,2.850228,0.307925,-0.086394,0.839928,-0.866259,0.972412
11,26,10.837865,1.857084,-1.069792,2.643476,1.318431,-0.166211,0.68861,-0.222631,2.140133
11,27,10.796918,0.362271,-0.081287,1.726119,1.256759,-0.359688,0.707543,0.916659,0.86219
11,31,8.345461,4.043994,-2.295876,0.179253,-2.978122,1.213557,0.914188,-0.070906,0.339008
